,lok-sabha,session,api-data,api-url,dateOfAttendance
828,17,7,"{'dateOfAttendance': '2021-12-09', 'presentCount': 371, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/09
829,17,7,"{'dateOfAttendance': '2021-12-10', 'presentCount': 330, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/10
830,17,7,"{'dateOfAttendance': '2021-12-13', 'presentCount': 358, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/13
831,17,7,"{'dateOfAttendance': '2021-12-14', 'presentCount': 387, 'absentCount': 130}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/14
832,17,7,"{'dateOfAttendance': '2021-12-15', 'presentCount': 376, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/15
833,17,7,"{'dateOfAttendance': '2021-12-16', 'presentCount': 378, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/16
834,17,7,"{'dateOfAttendance': '2021-12-17', 'presentCount': 355, 'absentCount': 162}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/17
835,17,7,"{'dateOfAttendance': '2021-12-20', 'presentCount': 350, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/20
836,17,7,"{'dateOfAttendance': '2021-12-21', 'presentCount': 360, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/21
837,17,7,"{'dateOfAttendance': '2021-12-22', 'presentCount': 356, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/22
838,17,8,"{'dateOfAttendance': '2022-01-31', 'presentCount': 357, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/01/31
839,17,8,"{'dateOfAttendance': '2022-02-01', 'presentCount': 383, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/01
840,17,8,"{'dateOfAttendance': '2022-02-02', 'presentCount': 340, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/02
841,17,8,"{'dateOfAttendance': '2022-02-03', 'presentCount': 333, 'absentCount': 184}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/03
842,17,8,"{'dateOfAttendance': '2022-02-04', 'presentCount': 277, 'absentCount': 240}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/04
843,17,8,"{'dateOfAttendance': '2022-02-07', 'presentCount': 335, 'absentCount': 182}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/07
844,17,8,"{'dateOfAttendance': '2022-02-08', 'presentCount': 319, 'absentCount': 198}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/08
845,17,8,"{'dateOfAttendance': '2022-02-09', 'presentCount': 309, 'absentCount': 208}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/09
846,17,8,"{'dateOfAttendance': '2022-02-10', 'presentCount': 287, 'absentCount': 230}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/10
847,17,8,"{'dateOfAttendance': '2022-02-11', 'presentCount': 220, 'absentCount': 297}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/11
848,17,8,"{'dateOfAttendance': '2022-03-14', 'presentCount': 378, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/14
849,17,8,"{'dateOfAttendance': '2022-03-15', 'presentCount': 402, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/15
850,17,8,"{'dateOfAttendance': '2022-03-16', 'presentCount': 380, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/16
851,17,8,"{'dateOfAttendance': '2022-03-21', 'presentCount': 339, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/21
852,17,8,"{'dateOfAttendance': '2022-03-22', 'presentCount': 370, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/22
853,17,8,"{'dateOfAttendance': '2022-03-23', 'presentCount': 364, 'absentCount': 150}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/23
854,17,8,"{'dateOfAttendance': '2022-03-24', 'presentCount': 384, 'absentCount': 130}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/24
855,17,8,"{'dateOfAttendance': '2022-03-25', 'presentCount': 318, 'absentCount': 196}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/25
856,17,8,"{'dateOfAttendance': '2022-03-28', 'presentCount': 352, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/28
857,17,8,"{'dateOfAttendance': '2022-03-29', 'presentCount': 390, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/29
858,17,8,"{'dateOfAttendance': '2022-03-30', 'presentCount': 392, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/30
859,17,8,"{'dateOfAttendance': '2022-03-31', 'presentCount': 390, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/31
860,17,8,"{'dateOfAttendance': '2022-04-01', 'presentCount': 340, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/01
861,17,8,"{'dateOfAttendance': '2022-04-04', 'presentCount': 345, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/04
862,17,8,"{'dateOfAttendance': '2022-04-05', 'presentCount': 394, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/05
863,17,8,"{'dateOfAttendance': '2022-04-06', 'presentCount': 380, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/06
864,17,8,"{'dateOfAttendance': '2022-04-07', 'presentCount': 363, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/07
865,17,9,"{'dateOfAttendance': '2022-07-18', 'presentCount': 443, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/18
866,17,9,"{'dateOfAttendance': '2022-07-19', 'presentCount': 432, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/19
867,17,9,"{'dateOfAttendance': '2022-07-20', 'presentCount': 414, 'absentCount': 104}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/20
868,17,9,"{'dateOfAttendance': '2022-07-21', 'presentCount': 397, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/21
869,17,9,"{'dateOfAttendance': '2022-07-22', 'presentCount': 373, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/22
870,17,9,"{'dateOfAttendance': '2022-07-25', 'presentCount': 395, 'absentCount': 123}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/25
871,17,9,"{'dateOfAttendance': '2022-07-26', 'presentCount': 401, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/26
872,17,9,"{'dateOfAttendance': '2022-07-27', 'presentCount': 397, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/27
873,17,9,"{'dateOfAttendance': '2022-07-28', 'presentCount': 379, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/28
874,17,9,"{'dateOfAttendance': '2022-07-29', 'presentCount': 341, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/29
875,17,9,"{'dateOfAttendance': '2022-08-01', 'presentCount': 367, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/01
876,17,9,"{'dateOfAttendance': '2022-08-02', 'presentCount': 399, 'absentCount': 119}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/02
877,17,9,"{'dateOfAttendance': '2022-08-03', 'presentCount': 409, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/03
878,17,9,"{'dateOfAttendance': '2022-08-04', 'presentCount': 397, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/04
879,17,9,"{'dateOfAttendance': '2022-08-05', 'presentCount': 430, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/05
880,17,9,"{'dateOfAttendance': '2022-08-08', 'presentCount': 353, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/08
881,17,10,"{'dateOfAttendance': '2022-12-07', 'presentCount': 376, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/07
882,17,10,"{'dateOfAttendance': '2022-12-08', 'presentCount': 368, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/08
883,17,10,"{'dateOfAttendance': '2022-12-09', 'presentCount': 326, 'absentCount': 191}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/09
884,17,10,"{'dateOfAttendance': '2022-12-12', 'presentCount': 354, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/12
885,17,10,"{'dateOfAttendance': '2022-12-13', 'presentCount': 423, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/13
886,17,10,"{'dateOfAttendance': '2022-12-14', 'presentCount': 412, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/14
887,17,10,"{'dateOfAttendance': '2022-12-15', 'presentCount': 384, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/15
888,17,10,"{'dateOfAttendance': '2022-12-16', 'presentCount': 336, 'absentCount': 182}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/16
889,17,10,"{'dateOfAttendance': '2022-12-19', 'presentCount': 387, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/19
890,17,10,"{'dateOfAttendance': '2022-12-20', 'presentCount': 417, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/20
891,17,10,"{'dateOfAttendance': '2022-12-21', 'presentCount': 410, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/21
892,17,10,"{'dateOfAttendance': '2022-12-22', 'presentCount': 389, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/22
893,17,10,"{'dateOfAttendance': '2022-12-23', 'presentCount': 354, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/23
894,17,11,"{'dateOfAttendance': '2023-01-31', 'presentCount': 363, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/01/31
895,17,11,"{'dateOfAttendance': '2023-02-01', 'presentCount': 410, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/01
896,17,11,"{'dateOfAttendance': '2023-02-02', 'presentCount': 394, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/02
897,17,11,"{'dateOfAttendance': '2023-02-03', 'presentCount': 355, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/03
898,17,11,"{'dateOfAttendance': '2023-02-06', 'presentCount': 360, 'absentCount': 156}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/06
899,17,11,"{'dateOfAttendance': '2023-02-07', 'presentCount': 397, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/07
900,17,11,"{'dateOfAttendance': '2023-02-08', 'presentCount': 394, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/08
901,17,11,"{'dateOfAttendance': '2023-02-09', 'presentCount': 386, 'absentCount': 130}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/09
902,17,11,"{'dateOfAttendance': '2023-02-10', 'presentCount': 351, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/10
903,17,11,"{'dateOfAttendance': '2023-02-13', 'presentCount': 276, 'absentCount': 240}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/13
904,17,11,"{'dateOfAttendance': '2023-03-13', 'presentCount': 334, 'absentCount': 182}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/13
905,17,11,"{'dateOfAttendance': '2023-03-14', 'presentCount': 396, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/14
906,17,11,"{'dateOfAttendance': '2023-03-15', 'presentCount': 401, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/15
907,17,11,"{'dateOfAttendance': '2023-03-16', 'presentCount': 395, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/16
908,17,11,"{'dateOfAttendance': '2023-03-17', 'presentCount': 336, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/17
909,17,11,"{'dateOfAttendance': '2023-03-20', 'presentCount': 353, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/20
910,17,11,"{'dateOfAttendance': '2023-03-21', 'presentCount': 374, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/21
911,17,11,"{'dateOfAttendance': '2023-03-23', 'presentCount': 381, 'absentCount': 135}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/23
912,17,11,"{'dateOfAttendance': '2023-03-24', 'presentCount': 359, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/24
913,17,11,"{'dateOfAttendance': '2023-03-27', 'presentCount': 342, 'absentCount': 173}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/27
914,17,11,"{'dateOfAttendance': '2023-03-28', 'presentCount': 372, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/28
915,17,11,"{'dateOfAttendance': '2023-03-29', 'presentCount': 348, 'absentCount': 168}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/29
916,17,11,"{'dateOfAttendance': '2023-04-03', 'presentCount': 318, 'absentCount': 198}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/03
917,17,11,"{'dateOfAttendance': '2023-04-05', 'presentCount': 365, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/05
918,17,11,"{'dateOfAttendance': '2023-04-06', 'presentCount': 339, 'absentCount': 175}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/06
919,17,12,"{'dateOfAttendance': '2023-07-20', 'presentCount': 375, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/20
920,17,12,"{'dateOfAttendance': '2023-07-21', 'presentCount': 362, 'absentCount': 150}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/21
921,17,12,"{'dateOfAttendance': '2023-07-24', 'presentCount': 389, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/24
922,17,12,"{'dateOfAttendance': '2023-07-25', 'presentCount': 407, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/25
923,17,12,"{'dateOfAttendance': '2023-07-26', 'presentCount': 407, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/26
924,17,12,"{'dateOfAttendance': '2023-07-27', 'presentCount': 393, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/27
925,17,12,"{'dateOfAttendance': '2023-07-28', 'presentCount': 358, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/28
926,17,12,"{'dateOfAttendance': '2023-07-31', 'presentCount': 397, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/31
927,17,12,"{'dateOfAttendance': '2023-08-01', 'presentCount': 408, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/01
928,17,12,"{'dateOfAttendance': '2023-08-02', 'presentCount': 421, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/02
929,17,12,"{'dateOfAttendance': '2023-08-03', 'presentCount': 431, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/03
930,17,12,"{'dateOfAttendance': '2023-08-04', 'presentCount': 400, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/04
931,17,12,"{'dateOfAttendance': '2023-08-07', 'presentCount': 418, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/07
932,17,12,"{'dateOfAttendance': '2023-08-08', 'presentCount': 443, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/08
933,17,12,"{'dateOfAttendance': '2023-08-09', 'presentCount': 447, 'absentCount': 67}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/09
934,17,12,"{'dateOfAttendance': '2023-08-10', 'presentCount': 455, 'absentCount': 59}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/10
935,17,12,"{'dateOfAttendance': '2023-08-11', 'presentCount': 390, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/11
936,17,13,"{'dateOfAttendance': '2023-09-18', 'presentCount': 443, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/18
937,17,13,"{'dateOfAttendance': '2023-09-19', 'presentCount': 430, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/19
938,17,13,"{'dateOfAttendance': '2023-09-20', 'presentCount': 476, 'absentCount': 38}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/20
939,17,13,"{'dateOfAttendance': '2023-09-21', 'presentCount': 440, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/21
940,17,14,"{'dateOfAttendance': '2023-12-04', 'presentCount': 371, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/04
941,17,14,"{'dateOfAttendance': '2023-12-05', 'presentCount': 398, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/05
942,17,14,"{'dateOfAttendance': '2023-12-06', 'presentCount': 386, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/06
943,17,14,"{'dateOfAttendance': '2023-12-07', 'presentCount': 364, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/07
944,17,14,"{'dateOfAttendance': '2023-12-08', 'presentCount': 344, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/08
945,17,14,"{'dateOfAttendance': '2023-12-11', 'presentCount': 367, 'absentCount': 135}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/11
946,17,14,"{'dateOfAttendance': '2023-12-12', 'presentCount': 390, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/12
947,17,14,"{'dateOfAttendance': '2023-12-13', 'presentCount': 383, 'absentCount': 119}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/13
948,17,14,"{'dateOfAttendance': '2023-12-14', 'presentCount': 374, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/14
949,17,14,"{'dateOfAttendance': '2023-12-15', 'presentCount': 316, 'absentCount': 184}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/15
950,17,14,"{'dateOfAttendance': '2023-12-18', 'presentCount': 355, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/18
951,17,14,"{'dateOfAttendance': '2023-12-19', 'presentCount': 352, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/19
952,17,14,"{'dateOfAttendance': '2023-12-20', 'presentCount': 294, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/20
953,17,14,"{'dateOfAttendance': '2023-12-21', 'presentCount': 268, 'absentCount': 231}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/21
954,17,15,"{'dateOfAttendance': '2024-01-31', 'presentCount': 356, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/01/31
955,17,15,"{'dateOfAttendance': '2024-02-01', 'presentCount': 394, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/01
956,17,15,"{'dateOfAttendance': '2024-02-02', 'presentCount': 347, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/02
957,17,15,"{'dateOfAttendance': '2024-02-05', 'presentCount': 371, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/05
958,17,15,"{'dateOfAttendance': '2024-02-06', 'presentCount': 397, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/06
959,17,15,"{'dateOfAttendance': '2024-02-07', 'presentCount': 397, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/07
960,17,15,"{'dateOfAttendance': '2024-02-08', 'presentCount': 385, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/08
961,17,15,"{'dateOfAttendance': '2024-02-09', 'presentCount': 360, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/09
962,17,15,"{'dateOfAttendance': '2024-02-10', 'presentCount': 327, 'absentCount': 172}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/10
968,18,1,"{'dateOfAttendance': '2024-06-24', 'presentCount': 445, 'absentCount': 31}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=18&session=1&locale=en,2024/06/24
969,18,1,"{'dateOfAttendance': '2024-06-25', 'presentCount': 450, 'absentCount': 26}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=18&session=1&locale=en,2024/06/25
970,18,1,"{'dateOfAttendance': '2024-06-26', 'presentCount': 458, 'absentCount': 22}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=18&session=1&locale=en,2024/06/26
971,18,1,"{'dateOfAttendance': '2024-06-27', 'presentCount': 448, 'absentCount': 33}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=18&session=1&locale=en,2024/06/27
